LCDM,Ursem,Li et al.,Cheng,Tilahun,Salleh et al.,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Zhao et al.,Osuna Enciso et al.
4.870804891008804e-07,0.5681542322799554,0.5681542322799554,0.8071386711016076,0.5681542322799553,0.8071386711016076,235692.0,157231.0,0.799328412508345,1.9432727272727275,108884482088741588344078660584827090968324551121974144818189427995448,0.00015286170009275727
4.886381233817604e-07,0.5719089684114548,0.5719089684114548,0.8342580252753937,0.5719089684114548,0.8342580252753937,235457.0,162040.0,0.8032541534557684,1.9421414141414142,111117779801491954177699810948626330928066127315462133662569024840672,0.00015837994475220677
9.510723667118896e-07,0.57264360784446,0.57264360784446,0.8809775659321838,0.57264360784446,0.8809775659321838,236646.0,158177.0,0.8047875818667518,1.9516121212121211,104542412196655175610345443688185150962707147921658761659880705173310,0.000164130859375
1.4989458421179824e-06,0.5701947820215029,0.5701947820215029,0.835276252107238,0.5701947820215028,0.835276252107238,236271.0,158995.0,0.8020181448151401,1.9484686868686867,110837488663219798026570516991075467038580986577781207937473697105602,0.00015601450355506047
9.618612781009168e-07,0.5651142422451084,0.5651142422451084,0.8405089397089397,0.5651142422451084,0.8405089397089397,235080.0,160907.0,0.7932510617042184,1.9388121212121214,109700007759601230909870016989412270660793408158887608810366581835340,0.0001536043843207972
1.6384681401104903e-06,0.5694210303959273,0.5694210303959273,0.8278926377061551,0.5694210303959272,0.8278926377061551,235386.0,158529.0,0.8001727144839419,1.9414141414141415,107741930451267833386392862513486346430157300178385735819742620933252,0.0001543975547470266
1.000329078890329e-06,0.5742820342734813,0.5742820342734813,0.855902230790416,0.5742820342734812,0.855902230790416,236476.0,156648.0,0.8062478784341816,1.9502464646464646,108718650024259339689829364331759373580319276803880672595715648035440,0.00015993722478761698
7.089491185457051e-07,0.5742392619548777,0.5742392619548777,0.8129396201702689,0.5742392619548777,0.8129396201702689,236603.0,157805.0,0.8062240252413925,1.9506828282828281,113665452162349627620642837850434343208794166052257729644406449325804,0.00015918189415828132


